ID,User_id,Sold,Gender,Category,subcategory,size,State,Brand,Colors,Price,Image,Description,Title,Platform,Address,discountedPriceAmount,dateUpdated
332270842,15764563,M,male,shirts,tshirts,,Used - Excellent,harley-davidson,Navy,34.99,,"Vintage Harley Davidson Lightning Tee 
Size: XLarge
Cond: 8/10 

🚨 DM BEFORE PURCHASE",quickstrikevtg vintage harley davidson lightning tee,Depop,"Dallas, United States",,2023-01-04T14:48:53.559211Z
332259353,15764563,M,male,bottoms,trousers,,Used - Excellent,carhartt,"Tan,Cream",39.99,,"Tan Carhartt Cargo Pants RELAXED FIT 
Size: 34x30
Cond: 7/10 Ink Mark On Pocket 

🚨 MESSAGE BEFORE BUYING",quickstrikevtg tan carhartt cargo pants relaxed,Depop,"Dallas, United States",,2023-01-04T12:45:21.229133Z
332257332,15764563,M,male,shirts,tshirts,,Used - Excellent,looney-tunes,"Black,Pink",53.99,,"Vintage Tweety Big Graphic Tee 
Size: XXLarge (Not A Sleeping Shirt, Fits True XXL)
Cond: 9/10 No Flaws

🚨 MESSAGE BEFORE BUYING",quickstrikevtg vintage tweety big graphic tee,Depop,"Dallas, United States",53.99,2023-01-04T12:21:26.055884Z
332226811,15764563,M,male,outerwear,sweatshirts,,Used - Excellent,,,26.99,,"Vintage Outlaws Crewneck 
Size: XLarge
Cond: 8/10 No Flaws",quickstrikevtg vintage outlaws crewneck size xlarge,Depop,"Dallas, United States",26.99,2023-01-04T04:54:04.20074Z
332226394,15764563,P,male,bottoms,trousers,,Used - Excellent,carhartt,Grey,49.99,,"Carhartt Double Knee Pants 
Size: 34x30 
Cond: 8/10 No Flaws 

🚨 WE ACCEPT OFFERS DM BEFORE BUYING",quickstrikevtg carhartt double knee pants size,Depop,"Dallas, United States",,2023-01-04T04:49:47.82208Z
332107833,15764563,M,male,outerwear,jackets,,Used - Excellent,,"Blue,Khaki",42.49,,"Vintage Nike Mini Swoosh Windbreaker 
Size: Large
Cond: 9/10 No Flaws 

🚨 WE ACCEPT OFFERS MESSAGE BEFORE BUYING",quickstrikevtg vintage nike mini swoosh windbreaker,Depop,"Dallas, United States",42.49,2023-01-03T15:41:55.636983Z
332107514,15764563,P,male,shirts,tshirts,,Used - Excellent,harley-davidson,"Grey,White",29.99,,"Vintage Longsleeve Harley Davidson Taz Shirt 
Size: Large 
Cond: 9/10 No Flaws 

🚨 WE ACCEPT OFFERS. MESSAGE BEFORE PURCHASING",quickstrikevtg vintage longsleeve harley davidson taz,Depop,"Dallas, United States",,2023-01-03T15:39:01.078648Z
332073478,15764563,M,male,outerwear,jackets,,Used - Excellent,winston,"Red,Black",39.99,,"Vintage Winston Racing Fleece Jacket With Logos Going Down Arms 
Size: Large 
Cond: 10/10 No Flaws",quickstrikevtg vintage winston racing fleece jacket,Depop,"Dallas, United States",,2023-01-03T08:03:24.697879Z
332066400,15764563,M,male,outerwear,jackets,,Used - Excellent,polo-ralph-lauren,,129.99,,"Vintage Polo Sport Puffer Jacket 
Size: Large
Cond: 9/10 No Flaws 

🚨 WE ACCEPT OFFERS, FEEL FREE TO DM OR SEND OFFERS BEFORE PURCASE 🚨",quickstrikevtg vintage polo sport puffer jacket,Depop,"Dallas, United States",,2023-01-03T07:54:51.35312Z
332071158,15764563,P,male,outerwear,sweatshirts,,Used - Excellent,patagonia,Pink,49.99,,"Patagonia Synchilla Fleece Jacket
Size: Mens Large
Cond: 10/10 No Flaws

🚨 WE ACCEPT OFFERS, DM BEFORE PURCHASING",quickstrikevtg patagonia synchilla fleece jacket size,Depop,"Dallas, United States",,2023-01-03T07:25:36.233199Z
332070633,15764563,P,male,bottoms,trousers,,Used - Excellent,carhartt,Green,49.99,,"Vintage Carhartt Quilt-Lined Cargo Pants
Size: 36x30 
Cond: 8/10 No Flaws

🚨 WE ACCEPT OFFERS. DM BEFORE PURCHASE",quickstrikevtg vintage carhartt quilt lined cargo pants,Depop,"Dallas, United States",,2023-01-03T07:16:54.668855Z
332069911,15764563,M,male,outerwear,sweatshirts,,Used - Excellent,carhartt,Blue,39.99,,"Vintage Carhartt Baby Blue Crewneck 
Size: Tagged Small Fits Medium
Cond: 9/10 No Flaws

🚨 WE ACCEPT OFFERS. DM BEFORE PURCHASE",quickstrikevtg vintage carhartt baby blue crewneck,Depop,"Dallas, United States",,2023-01-03T07:05:11.991952Z
332069347,15764563,P,male,outerwear,gilets,,Used - Excellent,carhartt,"Tan,Cream",49.99,,"Vintage Carhartt Work Vest
Size: XLarge
Cond: 9/10 No Flaws 

🚨 WE ACCEPT OFFERS, DM BEFORE PURCHASING",quickstrikevtg vintage carhartt work vest size,Depop,"Dallas, United States",,2023-01-03T06:56:16.782863Z
332069092,15764563,P,male,outerwear,gilets,,Used - Excellent,carhartt,Brown,44.99,,"Carhartt Sherpa Lined Vest Brown
Size: XL 
Cond: 9/10 No Flaws Little Wrinkly

🚨 WE ACCEPT OFFERS. DM BEFORE PURCHASE",quickstrikevtg carhartt sherpa lined vest brown,Depop,"Dallas, United States",44.99,2023-01-03T06:52:26.561563Z
332068274,15764563,P,male,outerwear,hoodies,,Used - Excellent,carhartt,"Pink,White",32.99,,"Carhartt Zip Up Hoodie 
Size: Medium
Cond: 10/10 No Flaws

🚨 WE ACCEPT OFFERS. DM BEFORE PURCHASE 🚨",quickstrikevtg carhartt zip up hoodie size,Depop,"Dallas, United States",,2023-01-03T06:40:22.630109Z
332067146,15764563,P,male,shirts,tshirts,,Used - Excellent,harley-davidson,Black,34.99,,"Vintage Harley Davidson Moose Tee 
Size: XL 
Cond: 9/10 No Flaws

🚨 WE DO ACCEPT OFFERS, FEEL FREE TO DM BEFORE PURCHASE, NEXT DAY SHIPPING",quickstrikevtg vintage harley davidson moose tee,Depop,"Dallas, United States",,2023-01-03T06:34:36.189593Z
291239458,15764563,P,male,shirts,tshirts,,Used - Excellent,,,300.0,,1995 Smashing Pumpkins Mellon Collie & The Infinite Sadness Tee XL Slight Discoloration On Collar But No Other Flaws. MESSAGE BEFORE BUYING!!!!,quickstrikevtg 1995 smashing pumpkins mellon collie,Depop,"Grand Prairie, United States",,2022-03-29T22:54:35.840746Z
271569020,15764563,P,male,outerwear,hoodies,,Used - Excellent,american-apparel,,90.0,,RARE 2017 ASAP MOB COZY TOUR HOODIE. TAGGED SIZE MEDIUM GOOD CONDITION. WILL SHIP SAME DAY,quickstrikevtg rare 2017 asap mob cozy,Depop,"Grand Prairie, United States",,2021-11-29T06:10:35.887932Z
232477255,15764563,P,male,outerwear,hoodies,,Used - Excellent,,,60.0,,ABSENT RINESTONE HOODIE SIZE XL,quickstrikevtg absent rinestone hoodie size xl,Depop,"Grand Prairie, United States",,2021-04-11T21:39:01.029178Z
222874588,15764563,P,male,outerwear,polo-shirts,,Used - Excellent,nike,,27.0,,Vintage Orange Nike x Tennessee Center Swoosh Hoodie Tagged Medium Fits True No Flaws Great Condition,quickstrikevtg vintage orange nike x tennessee,Depop,"Mansfield, United States",,2021-04-04T03:32:08.026131Z
230639044,15764563,P,male,outerwear,hoodies,,Used - Excellent,nike,,55.0,,VINTAGE Y2K NIKE SPELLOUT CENTER SWOOSH HOODIE. TAGGED XL FITS TRUE CRAZY DESIGN,quickstrikevtg vintage y2k nike spellout center,Depop,"Grand Prairie, United States",,2021-04-04T00:12:33.330225Z
216501195,15764563,P,male,outerwear,jackets,,Used - Excellent,the-north-face,,25.0,,"TNF Windbreaker Fits Small. No Flaws 9/10 Condition, Best Color In My Opinion and Fits True To Size",quickstrikevtg tnf windbreaker fits small no,Depop,"Mansfield, United States",,2021-02-18T22:41:00.62098Z
216426410,15764563,P,male,outerwear,jackets,,Used - Excellent,the-north-face,,65.0,,TNF GORE-TEX WINDBREAKER LARGE FITS TRUE. NO FLAWS AND GREAT JACKET GREAT COLOR,quickstrikevtg tnf gore tex windbreaker large fits,Depop,"Mansfield, United States",,2021-02-18T22:40:52.335144Z
215153450,15764563,P,male,shirts,tshirts,,Used - Good,american-vintage,,4.0,,"Vintage USA Thunder Lightning Tee Ripped Tag But Fits Boxy Large. Good Condition Just Fading 
One Of The Cleanest Prints",quickstrikevtg vintage usa thunder lightning tee,Depop,"Mansfield, United States",,2021-02-13T05:38:57.256613Z
215236554,15764563,P,male,shirts,tshirts,,Used - Excellent,american-vintage,,35.0,,90s Kansas City Cheifs Drippy Letter Tshirt. Tagged Medium & Has No Back print! great print i love the fire and cheifs are in the superbowl baby,quickstrikevtg 90s kansas city cheifs drippy,Depop,"Mansfield, United States",,2021-01-29T14:20:02.069304Z
215412627,15764563,P,male,outerwear,jackets,,Used - Excellent,carhartt,,52.25,,Purple Carhartt Jacket Tagged Small But Fits Medium. Great Color and Good Condition No Flaws,quickstrikevtg purple carhartt jacket tagged small,Depop,"Mansfield, United States",,2021-01-27T14:44:16.179893Z
215153893,15764563,P,male,accessories,hat,,Used - Good,,,30.0,,90s Sports Specialties LA KINGS Snapback With Quickstrike Airbrush Good Condition,quickstrikevtg 90s sports specialties la kings,Depop,"Mansfield, United States",,2021-01-26T03:58:55.193803Z
214807506,15764563,P,male,shirts,tshirts,,Used - Good,american-vintage,,40.0,,"1991 Salem Bighead/Caricature Tshirt (Dennis Johnson, Celtics) Fits Medium/Slim Large 
8/10 Only Flaw Is Ripped Tag",quickstrikevtg 1991 salem bigheadcaricature tshirt dennis,Depop,"Mansfield, United States",,2021-01-26T00:51:44.209366Z
214731872,15764563,P,male,accessories,hat,,Used - Good,acme-clothing,,20.0,,"90s Sports Specialties Wool Single Line Script 
Condition: 8/10 Sweatband a Little Dirty & Small holes on brim 
Quickstrike Airbrush added",quickstrikevtg 90s sports specialties wool single,Depop,"Mansfield, United States",,2021-01-25T07:31:09.680131Z
214781032,15764563,P,male,outerwear,jackets,,Used - Good,carhartt,,55.0,,"Vintage Blanket Lined Carhartt Denim Jacket 
Tagged Small But Fits Bigger (True Medium) 
Cond: 7/10 Marks But Expected With Aged Workwear. Great Jacket Great Fabric",quickstrikevtg vintage blanket lined carhartt denim,Depop,"Mansfield, United States",,2021-01-24T19:50:04.039195Z
214763246,15764563,P,male,outerwear,jackets,,Used - Excellent,carhartt,,60.0,,"90s Navy Carhartt Collar Jacket 
Cond: 8/10 Faded Fits Large TTS
Best Color Carhartt Ive Seen",quickstrikevtg 90s navy carhartt collar jacket,Depop,"Mansfield, United States",,2021-01-24T18:48:40.947868Z
206107475,15764563,P,male,outerwear,jackets,,Used - Excellent,carhartt,,110.0,,"Carhartt Wool-Lined Detroit Jacket 
Size: XL 8/10 Cond No Holes Or Rips Good Fade 
FOLLOW ME ON IG FREE SHIPPING!",quickstrikevtg vintage carhartt wool lined detroit jacket,Depop,"Mansfield, United States",,2020-12-17T10:51:35.728686Z
204184623,15764563,P,male,accessories,hat,,Like new,,,35.0,,"Quickstrike Chicago Cubs Snap (Green Bill) 
THE QUICKSTRIKE WAY (AIRBRUSH ACCENTS) 
Good Condition",quickstrikevtg quickstrike chicago cubs snap green,Depop,"Mansfield, United States",,2020-12-06T16:47:38.20469Z
204183991,15764563,P,male,accessories,hat,,Brand new,american-vintage,,35.0,,"90s DS/Tag Quickstrike Florida Marlins Snap (Grey Bill) 
THE QUICKSTRIKE WAY (AIRBRUSH ACCENTS) 
One-Size",quickstrikevtg 90s dstag quickstrike florida marlins,Depop,"Mansfield, United States",,2020-12-06T16:44:40.819494Z
197868149,15764563,P,male,outerwear,hoodies,,Like new,supreme,,180.0,,"SUPREME DROP SHADOW HOODIE FITS LARGE 
10/10 COND NO FLAWS $220",quickstrikevtg supreme drop shadow hoodie fits,Depop,"Mansfield, United States",,2020-11-15T04:32:40.905355Z
198518075,15764563,P,male,shirts,tshirts,,Used - Good,american-vintage,,70.0,,"2000 2 COOL WWE TEE GRAIL! 
Fits large 9/10 Cond",quickstrikevtg 2000 2 cool wwe tee,Depop,"Mansfield, United States",,2020-11-10T18:55:49.723854Z
198517300,15764563,P,male,shirts,tshirts,,Used - Good,american-vintage,,35.0,,"90s Bulls Nutmeg Tee (Fits Medium) 
Cond: 8/10 No Flaws",quickstrikevtg 90s bulls nutmeg tee fits,Depop,"Mansfield, United States",,2020-11-10T18:52:32.701077Z
198516784,15764563,P,male,shirts,tshirts,,Used - Good,american-vintage,,50.0,,"1998 Kevin Nash Wresting Tee (Fits Boxy Large) 
Cond: 7/10 Fading",quickstrikevtg 1998 kevin nash wresting tee,Depop,"Mansfield, United States",,2020-11-10T18:50:24.315344Z
196873995,15764563,P,male,shirts,tshirts,,Like new,,,35.0,,"90s Apex Seattle Mariners Tee 
Fits large 10/10 Cond. $40",quickstrikevtg 90s apex seattle mariners tee,Depop,"Mansfield, United States",,2020-11-08T23:53:21.092935Z
198128226,15764563,P,male,shirts,tshirts,,Used - Good,vlone,,65.0,,"NAV x VLONE Collab Tee (FITS XL) 
Cond: 10/10",quickstrikevtg nav x vlone collab tee,Depop,"Mansfield, United States",,2020-11-08T23:53:08.158614Z
198124778,15764563,P,male,accessories,hat,,Used - Good,american-vintage,,50.0,,"Sports Specialty Single Line Script Snapback 
7/10 Slight Distress On The Bill BOSTON CELTICS 
(THE QUICKSTRIKE WAY) *airbrush*",quickstrikevtg sports specialty single line script,Depop,"Mansfield, United States",,2020-11-08T23:33:30.814919Z
196871338,15764563,P,male,outerwear,hoodies,,Like new,nike,,30.0,,"Early 2000’s Nike White Check Hoodie 
Fits Large 8/10 Cond $35",quickstrikevtg early 2000s nike white check,Depop,"Mansfield, United States",,2020-11-02T22:41:44.386162Z
196332910,15764563,P,male,shirts,tshirts,,Like new,american-vintage,,20.0,,"2011 super mario bros powerup tee 
(fits large) 8/10 cond ripped tag 
all sales final $40",quickstrikevtg 2011 super mario bros powerup,Depop,"Mansfield, United States",,2020-11-02T21:25:43.970595Z
193874917,15764563,P,male,shirts,tshirts,,Like new,american-vintage,,50.0,,"1994 Betty Boop Diamond Dust Tee
(Fits XXL) Cond: 9/10 No Flaws
$55! ALL SALES FINAL! 
FREE SHIPPING",quickstrikevtg 1994 betty boop diamond dust,Depop,"Mansfield, United States",,2020-10-30T19:22:00.697303Z
195247841,15764563,P,male,outerwear,sweatshirts,,Like new,nike,,52.0,,"2015 Nike Center Swoosh Hoodie 
Never Worn (SIZE XL) 
$50",quickstrikevtg 2015 nike center swoosh hoodie,Depop,"Mansfield, United States",,2020-10-25T21:17:38.694826Z
193616276,15764563,P,male,footwear,trainers,,Like new,,,125.0,,"2011 Royal Blue/Black Dunks 
(Size 10) Cond: 8/10 Midsole Dirt NO BOX 
$125 ALL SALES FINAL! 
FREE SHIPPING",quickstrikevtg 2011 royal blueblack dunks size,Depop,"Mansfield, United States",,2020-10-18T15:57:58.98577Z
193614649,15764563,P,male,outerwear,jumpers,,Like new,american-vintage,,26.0,,"90s Jacksonville Jaguars Crew 
(Fits Large) Cond: 9/10 
$25 ALL SALES FINAL!",quickstrikevtg 90s jacksonville jaguars crew fits,Depop,"Mansfield, United States",,2020-10-18T15:54:14.375128Z
193614227,15764563,P,male,outerwear,jumpers,,Like new,american-vintage,,35.0,,"90s Betty Boop Crew 
(Fits Large/Slim XL) Cond: 8/10 
$35 ALL SALES FINAL!",quickstrikevtg 90s betty boop crew fits,Depop,"Mansfield, United States",,2020-10-18T15:50:51.820946Z
186554229,15764563,P,male,shirts,tshirts,,Like new,american-vintage,,10.0,,"1986 Bill The Cat Tee (Fits Medium) 
Cond: 8/10 No Flaws 
All sales final! 3.50 shipping",quickstrikevtg 1986 bill the cat tee,Depop,"Grand Prairie, United States",,2020-10-06T20:01:27.539378Z
186715220,15764563,P,male,shirts,tshirts,,Like new,american-vintage,,200.0,,"1993 Speed Racer Tee GRAILLL (Fits True Large) 
Cond: 10/10 NO FLAWS 
ALL SALES FINAL",quickstrikevtg 1993 speed racer tee grailll,Depop,"Grand Prairie, United States",,2020-09-18T19:51:50.458842Z
185716550,15764563,P,male,outerwear,hoodies,,,hype,,120.0,,"2017 RaysCorruptedmind Collab Hoodie (Large) 
9/10 Condition Fits TTS",quickstrikevtg 2017 rayscorruptedmind collab hoodie large,Depop,"Grand Prairie, United States",,2020-09-14T16:43:39.548627Z
185667777,15764563,P,female,shirts,tshirts,,,american-vintage,,60.0,,"Vintage 5 Time Champion Chicago Bulls Tee 
(FITS L/XL) Tagged XL 
9/10 COND $3 SHIPPING",quickstrikevtg vintage 5 time champion chicago,Depop,"Grand Prairie, United States",,2020-09-14T12:59:10.969483Z
171530481,15764563,P,male,outerwear,sweatshirts,,,american-vintage,,30.0,,"Jets Proline Crewneck (Large) 
Cond: 9/10 
All Sales Final! $3.50 Shipping",quickstrikevtg jets proline crewneck large cond,Depop,"Grand Prairie, United States",,2020-07-22T10:47:47.259787Z
160156299,15764563,P,male,shirts,tshirts,,,american-vintage,,5.0,,"90s Tribal Pattern Longsleeve (Fits Medium) 
Cond: 8/10 No Flaws 
All Sales Final! $3.50 Shipping",quickstrikevtg 90s tribal pattern longsleeve fits,Depop,"Grand Prairie, United States",,2020-07-22T10:46:22.410633Z
159483394,15764563,P,male,shirts,tshirts,,,american-vintage,,12.5,,"2000’s Detroit Pistons Tee Fits True 
Cond:10/10 
All Sales Final! $3.50 Shipping",quickstrikevtg 2000s detroit pistons tee fits,Depop,"Grand Prairie, United States",,2020-06-20T15:42:26.238057Z
160152213,15764563,P,male,shirts,tshirts,,,american-vintage,,65.0,,"80s/Early 90s Bootleg Black Bart Lakers Tee (Fits Large/XL) 
Cond: 9/10 No Flaws
All Sales Final! $3.50 Shipping",quickstrikevtg 80searly 90s bootleg black bart,Depop,"Grand Prairie, United States",,2020-06-12T21:11:05.092229Z
160155489,15764563,P,male,shirts,tshirts,,,liquid-blue,,100.0,,"1993 Liquid Blue “Ship of fools” Grateful Dead Tee (Fits Baggy Medium/Slim Large) 
Cond: 7/10 Slight Distressing
All Sales Final! $3.50 Shipping",quickstrikevtg 1993 liquid blue ship of,Depop,"Grand Prairie, United States",,2020-06-12T06:16:39.123732Z
160153122,15764563,P,male,shirts,tshirts,,,american-vintage,,20.0,,"90s Haulin Ass Tee (Fits Large) 
Cond: 9/10 No Flaws 
All Sales Final! $3.50 Shipping",quickstrikevtg 90s haulin ass tee fits,Depop,"Grand Prairie, United States",,2020-06-11T21:08:06.298108Z
160152659,15764563,P,male,outerwear,jackets,,,harley-davidson,,35.0,,"90s Harley Mexico Tie Die Windbreaker (Fits L) 
Cond: 9/10 No Flaws 
All Sales Final! $3.50 Shipping",quickstrikevtg 90s harley mexico tie die,Depop,"Grand Prairie, United States",,2020-06-11T21:06:35.914454Z
159920818,15764563,P,male,accessories,hat,,,vans,,20.0,,"D/S 90s Vans Triple Crown Hat O/S 
Cond: 10/10 Deadstock W/ Tags
All Sales Final! $3.50 Shipping",quickstrikevtg ds 90s vans triple crown,Depop,"Grand Prairie, United States",,2020-06-11T05:00:23.175328Z
159920536,15764563,P,male,accessories,hat,,,american-vintage,,20.0,,"90s Orlando Magic Starter Snapback O/S 
Cond: 10/10 
All Sales Final! $3.50 Shipping",quickstrikevtg 90s orlando magic starter snapback,Depop,"Grand Prairie, United States",,2020-06-11T04:57:03.36425Z
159493680,15764563,P,male,shirts,tshirts,,,american-vintage,,15.0,,"90s Las Vegas 2Layer Pyramid Tee (Grey/Purple Layers) Fits Medium 
Cond: 9/10 No Flaws
All Sales Final! 3.50 Shipping",quickstrikevtg 90s las vegas 2layer pyramid,Depop,"Grand Prairie, United States",,2020-06-09T19:17:12.8306Z
150477191,15764563,P,male,shirts,tshirts,,,champion,,20.0,,"80s CHAMPION RAIDERS CREWNECK (FITS MEDIUM) 
COND: 9/10 NO FLAWS 
ALL SALES FINAL! $3.50 SHIPPING",quickstrikevtg 80s champion raiders crewneck fits,Depop,"Grand Prairie, United States",,2020-06-09T19:08:08.75524Z
159490704,15764563,P,male,outerwear,jackets,,,starter,,20.0,,"90s Starter Tampa Bay Bucs Windbreaker 
Cond: 10/10 No Flaws 
All Sales Final! 3.50 Shipping",quickstrikevtg 90s starter tampa bay bucs,Depop,"Grand Prairie, United States",,2020-06-09T19:07:47.395626Z
159463320,15764563,P,male,outerwear,jumpers,,,american-vintage,,20.0,,"90s Nutmeg Chicago Bulls Crewneck 
Cond: 10/10 No Flaws 
ALL SALES FINAL! $3.50 SHIPPING",quickstrikevtg 90s nutmeg chicago bulls crewneck,Depop,"Grand Prairie, United States",,2020-06-09T17:40:36.825872Z
159462925,15764563,P,male,outerwear,jumpers,,,american-vintage,,20.0,,"90s NHL San Jose Sharks Crewneck 
Cond: 9/10 No Flaws
ALL SALES FINAL! $3.50 SHIPPING",quickstrikevtg 90s nhl san jose sharks,Depop,"Grand Prairie, United States",,2020-06-09T17:39:18.470248Z
151117493,15764563,P,male,shirts,tshirts,,,american-vintage,,20.0,,"90S FLORIDA GATORS BASKETBALL TEE (FITS XL) 
COND: 10/10 NO FLAWS
ALL SALES FINAL! $3.50 SHIPPING",quickstrikevtg 90s florida gators basketball tee,Depop,"Grand Prairie, United States",,2020-06-05T12:58:45.311364Z
150477631,15764563,P,male,shirts,tshirts,,,,,20.0,,"1993 CAROLINA PANTHERS TEE (FITS LARGE) 
COND: 8/10 MISSING TAG, FADING WITH AGE
ALL SALES FINAL! $3.50 SHIPPING",quickstrikevtg 1993 carolina panthers tee fits,Depop,"Grand Prairie, United States",,2020-06-05T12:58:21.463138Z
150477384,15764563,P,male,shirts,tshirts,,,american-vintage,,21.0,,"90S SALEM NHL PLAYER TEE (FITS LARGE) 
COND: 8/10 SLIGHT FADING WITH AGE
ALL SALES FINAL! $3.50 SHIPPING",quickstrikevtg 90s salem nhl player tee,Depop,"Grand Prairie, United States",,2020-05-11T20:31:52.72193Z
151164514,15764563,P,male,shirts,tshirts,,,russell-athletic,,25.0,,"90s RAIDERS CREWNECK (FITS LARGE) 
COND: 9/10 NO FLAWS 
ALL SALES FINAL! $3.50 SHIPPING",quickstrikevtg 90s raiders crewneck fits large,Depop,"Grand Prairie, United States",,2020-05-09T23:15:41.65633Z
151112653,15764563,P,male,shirts,tshirts,,,american-vintage,,35.0,,"HIP HOP LEGENDS TEE (FITS L/XL) 
COND: 8/10 MISSING TAG 
ALL SALES FINAL! $3.50 SHIPPING",quickstrikevtg hip hop legends tee fits,Depop,"Grand Prairie, United States",,2020-05-09T19:14:56.625898Z
151112324,15764563,P,male,shirts,tshirts,,,nike,,20.0,,"90s WHITE TAG NIKE JUST DO IT TEE (FITS XL) 
COND: 7/10 FADING WITH AGE 
ALL SALES FINAL! $3.50 SHIPPING",quickstrikevtg 90s white tag nike just,Depop,"Grand Prairie, United States",,2020-05-09T19:13:21.653774Z
